2017Onwards,Date,English name,Power,Frequency,Vocalization type,X,Y
False,3/30/2011,Queenscoat,-135.776690324,6.638493499,call,84,115
True,6/7/2017,Queenscoat,-132.263543268,6.545522309,call,85,37
False,6/2/2016,Queenscoat,-115.496632628,5.827818498,call,149,125
False,2/13/2012,Scrawny Jay,-115.373419322,3.173376992,call,31,87
False,12/27/1992,Scrawny Jay,-123.163236307,2.778567506,call,42,48
False,5/7/2013,Scrawny Jay,-120.29237464,2.333947468,call,43,59
False,6/7/2008,Scrawny Jay,-122.391289333,2.152572779,call,43,89
False,2/20/1995,Scrawny Jay,-124.761282484,1.333952572,call,46,85
False,5/17/2011,Scrawny Jay,-128.653324988,11.026803397,call,48,157
False,10/9/2006,Scrawny Jay,-137.384954848,1.613349288,call,50,80
False,11/1/2012,Scrawny Jay,-130.206576886,2.781233916,call,51,151
False,8/9/1992,Scrawny Jay,-116.585707535,2.589581157,call,52,65
False,12/18/2011,Scrawny Jay,-128.647558587,2.524662811,call,52,81
False,5/17/2011,Scrawny Jay,-132.751600784,2.71214662,call,54,86
False,11/8/2013,Scrawny Jay,-176.498977604,15.540949249,call,56,78
,,Scrawny Jay,-124.298832662,2.626644459,call,56,107
False,10/15/2013,Scrawny Jay,-122.1695949,2.942771478,call,58,95
False,2/4/2000,Scrawny Jay,-117.729148587,2.271895168,call,58,119
False,12/19/2015,Scrawny Jay,-121.043373811,2.571113378,call,58,166
False,3/19/2007,Scrawny Jay,-134.185307683,1.345399602,call,60,86
False,2/5/2000,Scrawny Jay,-125.301816787,2.4431519,call,61,75
False,6/10/2015,Scrawny Jay,-131.308750823,1.964915403,call,61,80
False,2/22/2000,Scrawny Jay,-126.788085416,1.32170105,call,61,163
False,11/18/2016,Scrawny Jay,-121.718564662,2.350799517,call,62,93
True,9/23/2017,Scrawny Jay,-143.147804492,2.565657202,call,62,160
False,10/16/2013,Scrawny Jay,-131.212668482,2.390659233,call,62,160
False,10/16/2013,Scrawny Jay,-129.53028051,2.592133094,call,63,83
True,3/8/2017,Scrawny Jay,-127.92207735,2.05628465,call,64,78
False,4/14/2010,Scrawny Jay,-120.324516792,4.607523711,call,69,157
False,2/20/1995,Scrawny Jay,-121.068261483,2.538150844,call,69,165
False,5/13/2012,Scrawny Jay,-114.714414718,2.72669631,call,71,181
True,10/30/2017,Scrawny Jay,-128.704414489,1.422515589,call,78,158
False,10/17/2010,Vermillion Trillian,-134.549480864,2.805392392,call,37,173
False,11/4/2015,Vermillion Trillian,-143.817171725,2.429918639,call,57,173
False,8/16/2013,Vermillion Trillian,-135.690847719,3.028530093,call,67,75
False,5/25/2014,Vermillion Trillian,-137.522238344,4.045268263,call,84,149
False,8/15/2013,Vermillion Trillian,-138.384616624,3.081297354,call,92,148
False,5/25/2014,Vermillion Trillian,-126.921711351,2.054306984,call,93,151
False,10/12/2013,Vermillion Trillian,-127.349393539,3.076074187,call,93,153
False,2/17/2014,Vermillion Trillian,-78.012079864,2.598327877,call,104,156
False,8/18/2001,Bent-beak Riffraff,-117.435408794,3.442837432,call,68,81
False,2/17/2013,Lesser Birchbeere,-134.618210803,4.20625199,call,41,107
False,8/5/2009,Lesser Birchbeere,-129.294732728,1.036230529,call,45,110
False,4/3/2012,Lesser Birchbeere,-124.244269779,0.734033145,call,50,47
False,7/7/2013,Lesser Birchbeere,-116.460808462,4.405663296,call,51,38
False,4/7/2008,Lesser Birchbeere,-117.733311978,4.571356201,call,54,150
False,4/5/2013,Lesser Birchbeere,-128.894107397,0.522894556,call,55,103
False,3/25/2012,Lesser Birchbeere,-122.131720104,4.647753092,call,61,41
False,6/17/2012,Lesser Birchbeere,-110.85146438,4.200599313,call,65,57
False,8/5/2009,Lesser Birchbeere,-131.699769161,1.179496095,call,65,104
False,8/5/2009,Lesser Birchbeere,-127.487648718,0.968058876,call,67,57
False,11/25/2012,Lesser Birchbeere,-114.872335861,2.662705507,call,69,53
False,8/4/2008,Lesser Birchbeere,-122.188797344,4.734119399,call,70,47
False,1/12/2014,Lesser Birchbeere,-129.475593994,4.538545391,call,70,60
False,9/26/2010,Lesser Birchbeere,-119.726777901,4.125272164,call,73,54
False,5/27/2012,Lesser Birchbeere,-120.392247757,4.510883749,call,75,101
False,6/23/2013,Lesser Birchbeere,-121.74892937,4.053587372,call,76,47
False,6/25/2008,Lesser Birchbeere,-114.707499498,4.491418248,call,76,62
False,3/1/2014,Lesser Birchbeere,-121.647022517,4.466457253,call,76,89
False,8/25/2013,Lesser Birchbeere,-120.416125487,4.528670281,call,78,44
False,9/1/2012,Lesser Birchbeere,-114.816582849,4.541918832,call,79,68
False,5/6/2012,Lesser Birchbeere,-129.259050299,0.522885227,call,80,54
False,5/27/2013,Lesser Birchbeere,-120.058243736,4.523572948,call,81,43
False,4/7/2013,Lesser Birchbeere,-119.810973617,4.221342734,call,81,47
False,7/28/2010,Lesser Birchbeere,-118.8298943,4.573851524,call,81,49
False,3/16/2007,Lesser Birchbeere,-110.697739097,4.24232251,call,81,52
False,5/5/2013,Lesser Birchbeere,-126.048325541,1.787217755,call,81,53
False,7/28/2010,Lesser Birchbeere,-114.855204196,4.458045771,call,81,53
False,5/29/2007,Lesser Birchbeere,-103.283820994,4.087308254,call,83,45
False,6/17/2012,Lesser Birchbeere,-118.401120685,4.512780558,call,83,53
False,3/22/2014,Lesser Birchbeere,-125.672225422,4.159375,call,83,60
False,2/25/2014,Lesser Birchbeere,-131.580684551,3.800096052,call,84,43
False,5/4/2013,Lesser Birchbeere,-120.663327224,3.808056325,call,84,46
False,8/5/2009,Lesser Birchbeere,-122.091673971,4.689336961,call,84,50
False,7/28/2010,Lesser Birchbeere,-116.539217606,7.824569712,call,85,51
False,4/1/2013,Lesser Birchbeere,-124.972131377,4.130756211,call,85,57
False,2/25/2014,Lesser Birchbeere,-131.746464286,4.395039161,call,85,57
False,4/1/2013,Lesser Birchbeere,-119.576359033,0.508064516,call,87,53
False,8/4/2004,Lesser Birchbeere,-137.868597654,4.208476011,call,91,45
False,4/30/2012,Lesser Birchbeere,-113.637010058,4.857753201,call,140,67
False,5/4/2013,Lesser Birchbeere,-123.237151921,4.539722424,call,142,58
False,6/24/2011,Lesser Birchbeere,-132.135771575,1.059279906,call,146,98
False,6/17/2013,Lesser Birchbeere,-135.695499088,4.36283722,call,146,100
False,10/4/2005,Lesser Birchbeere,-125.333705242,4.332456967,call,147,106
False,1/18/2014,Lesser Birchbeere,-143.352494377,4.076248773,call,155,108
False,4/5/2016,Orange Pine Plover,-152.442533941,2.456931152,call,47,44
False,6/8/2015,Orange Pine Plover,-124.253169628,2.43314065,call,47,149
False,3/13/2015,Orange Pine Plover,-128.775139141,0.564098817,call,48,31
False,2/8/2009,Orange Pine Plover,-128.464702374,7.236658367,call,52,148
False,4/11/2015,Orange Pine Plover,-123.06242743,2.446924236,call,53,42
False,4/5/2016,Orange Pine Plover,-152.442533941,2.456931152,call,54,44
True,5/15/2017,Orange Pine Plover,-130.569846789,8.43705771,call,54,106
False,3/13/2015,Orange Pine Plover,-53.551000339,21.978084196,call,55,42
False,10/11/2015,Orange Pine Plover,-124.615956608,8.370306238,call,56,50
False,7/11/2016,Orange Pine Plover,-127.524085014,2.561103205,call,57,29
False,2/24/2014,Orange Pine Plover,-145.188945993,6.46306089,call,58,54
False,3/16/2014,Orange Pine Plover,-122.359554909,7.571137559,call,59,42
False,2/7/2007,Orange Pine Plover,-119.269991942,0.5219136,call,59,43
False,3/19/2016,Orange Pine Plover,-134.854904365,3.796816609,call,59,44
False,3/8/2014,Orange Pine Plover,-145.783054476,8.338092296,call,59,46
,,Orange Pine Plover,-133.588107547,8.115585171,call,59,46
False,4/16/2016,Orange Pine Plover,-115.355519338,2.677079367,call,59,64
False,4/18/2014,Orange Pine Plover,-123.086735905,2.587255682,call,60,33
False,4/4/2015,Orange Pine Plover,-137.701029201,2.722248,call,61,31
False,7/5/2015,Orange Pine Plover,-132.288286297,2.829892376,call,61,35
False,12/12/2015,Orange Pine Plover,-112.400613235,2.625877263,call,61,41
False,12/12/2015,Orange Pine Plover,-120.704489574,1.61309231,call,61,45
False,4/25/1999,Orange Pine Plover,-123.382647066,2.424788621,call,61,50
True,10/19/2017,Orange Pine Plover,-130.449095069,6.06143712,call,62,42
True,3/8/2017,Orange Pine Plover,-107.266059144,2.671158957,call,63,14
False,4/16/2016,Orange Pine Plover,-122.57321342,7.741354575,call,63,30
,,Orange Pine Plover,-119.175537748,7.930671175,call,64,37
False,10/5/2011,Orange Pine Plover,-130.598824456,0.910930775,call,65,34
True,4/17/2017,Orange Pine Plover,-127.548622659,2.411956651,call,65,36
False,12/28/2008,Orange Pine Plover,-131.105359886,8.046453333,call,65,43
False,6/29/2016,Orange Pine Plover,-133.050062212,0.708880165,call,67,53
False,9/28/2011,Orange Pine Plover,-128.930940724,0.64096358,call,69,51
False,1/30/2011,Orange Pine Plover,-129.119197089,2.9896653,call,70,49
False,10/12/2015,Orange Pine Plover,-103.765930619,8.633887261,call,77,44
False,6/24/2007,Orange Pine Plover,-125.443637415,8.273553272,call,90,64
False,4/26/2007,Orange Pine Plover,-134.982701959,4.113714305,call,91,60
,,Orange Pine Plover,-135.600789291,3.041036958,call,95,62
False,1/30/2011,Orange Pine Plover,-110.881217399,0.82480957,call,110,78
False,10/10/2015,Orange Pine Plover,-124.290489913,9.012625511,call,112,90
True,12/23/2017,Orange Pine Plover,-129.357106841,2.592693669,call,114,56
False,4/13/2013,Orange Pine Plover,-119.669660447,3.333582655,call,116,46
False,3/31/2007,Orange Pine Plover,-134.072303332,6.829304132,call,118,93
False,1/5/2008,Orange Pine Plover,-145.100013532,7.201655495,call,119,67
False,4/12/2013,Orange Pine Plover,-117.362822747,2.598637054,call,119,73
True,1/19/2017,Orange Pine Plover,-135.003625494,7.853891547,call,121,75
True,10/19/2017,Orange Pine Plover,-127.840685908,4.143299206,call,121,76
False,3/13/2015,Orange Pine Plover,-128.407842976,1.055330996,call,123,75
True,4/4/2017,Orange Pine Plover,-144.712139816,0.732497323,call,123,77
False,10/12/2015,Orange Pine Plover,-119.860879988,1.48724494,call,125,77
False,7/11/2009,Orange Pine Plover,-118.808898674,7.196698615,call,128,74
False,4/24/2016,Orange Pine Plover,-117.108679426,2.11968649,call,128,77
False,5/20/2013,Orange Pine Plover,-130.88457748,2.542722456,call,129,75
False,3/4/2014,Orange Pine Plover,-144.351887644,7.490397969,call,135,54
False,5/23/2008,Ordinary Snape,-128.757839568,4.78116405,call,118,100
False,5/4/2013,Ordinary Snape,-120.289682294,1.6854315,call,124,98
False,6/9/2016,Ordinary Snape,-125.056384301,4.319647093,call,127,100
False,6/8/2016,Ordinary Snape,-132.580236272,4.443569814,call,129,93
False,6/6/2014,Ordinary Snape,-132.554715206,4.882059967,call,131,114
False,5/6/2012,Ordinary Snape,-139.921047681,4.418637099,call,132,99
True,4/15/2017,Ordinary Snape,-145.326189057,4.486942101,call,134,114
False,7/4/2015,Ordinary Snape,-134.967032827,4.147060624,call,136,110
False,4/18/2009,Ordinary Snape,-127.131217626,4.841978424,call,136,115
False,6/14/2012,Ordinary Snape,-125.613628096,4.842798714,call,137,113
False,6/24/2014,Ordinary Snape,-135.248874446,4.323814294,call,138,110
False,5/5/2016,Ordinary Snape,-145.775404212,4.100871602,call,139,114
False,5/6/2013,Ordinary Snape,-134.771146015,5.059377272,call,140,113
False,6/11/2016,Ordinary Snape,-120.897755958,4.648750336,call,141,108
False,4/22/2014,Ordinary Snape,-143.180974543,5.140770206,call,141,111
True,5/20/2017,Ordinary Snape,-124.415806293,4.683983232,call,141,112
False,3/4/2012,Ordinary Snape,-123.665982464,5.218859958,call,141,126
False,4/16/2016,Ordinary Snape,-127.220498201,3.389138408,call,142,108
False,5/31/2016,Ordinary Snape,-129.291602074,3.820142294,call,142,111
False,7/13/2014,Ordinary Snape,-124.018093653,4.596788927,call,142,113
False,6/21/2014,Ordinary Snape,-136.103466999,4.154965538,call,142,114
True,2/15/2017,Ordinary Snape,-132.419574238,0.567295237,call,143,122
False,4/16/2016,Ordinary Snape,-141.071162974,0.524337976,call,144,131
True,2/3/2017,Ordinary Snape,-133.476025421,5.347050707,call,146,107
False,6/6/2014,Ordinary Snape,-137.851318682,4.132988166,call,147,121
False,6/8/2016,Ordinary Snape,-123.834082816,4.679325182,call,149,111
False,7/4/2010,Ordinary Snape,-126.780633181,5.412739983,call,150,127
False,5/6/2012,Ordinary Snape,-138.016685142,4.33891427,call,151,111
False,6/16/2014,Pinkfinch,-137.985776283,2.821545408,call,16,114
False,7/12/2013,Pinkfinch,-126.67319056,3.257708891,call,28,121
False,4/10/2016,Pinkfinch,-140.697227027,1.340155065,call,40,111
False,5/12/2012,Pinkfinch,-144.866754379,3.229488473,call,42,23
False,10/7/2014,Pinkfinch,-156.08027148,3.383843725,call,54,39
False,6/19/2014,Pinkfinch,-126.628321404,3.231241014,call,57,97
False,12/22/1995,Pinkfinch,-132.704490922,2.469828828,call,57,141
False,5/22/2015,Pinkfinch,-136.489798828,3.412476243,call,67,92
False,4/26/2014,Pinkfinch,-143.131611143,0.652084516,call,68,90
False,5/18/2013,Pinkfinch,-119.748190554,2.743951247,call,69,38
False,1/2/2011,Pinkfinch,-136.34766873,0.847406461,call,73,94
False,5/16/2011,Pinkfinch,-112.310540297,2.816034915,call,77,101
False,12/16/2008,Pinkfinch,-133.965756567,3.265414353,call,82,44
False,11/30/2011,Pinkfinch,-127.604213552,0.544316135,call,126,139
True,5/20/2017,Pinkfinch,-112.677904431,2.574586427,call,130,77
False,2/15/2013,Pinkfinch,-144.51278365,2.688974322,call,136,110
True,3/16/2018,Pinkfinch,-81.40626511,1.065529907,call,140,115
False,7/2/2011,Purple Tooting Tout,-123.26250901,5.883683312,call,34,155
False,11/23/2012,Purple Tooting Tout,-119.756368611,4.203872302,call,36,111
False,6/28/1995,Purple Tooting Tout,-116.02067985,4.366367266,call,53,42
False,11/21/2012,Purple Tooting Tout,-119.301484655,5.241549175,call,55,90
False,4/13/2016,Purple Tooting Tout,-141.322564752,5.566493061,call,57,61
False,11/23/2012,Purple Tooting Tout,-119.361083522,4.612867866,call,59,104
False,3/1/2011,Purple Tooting Tout,-132.946693494,4.083550825,call,60,35
False,3/1/2011,Purple Tooting Tout,-126.690080128,4.279836482,call,62,95
,,Purple Tooting Tout,-124.180711302,5.439966399,call,68,157
False,1/27/2012,Purple Tooting Tout,-119.890278534,4.849129418,call,71,39
False,7/23/2013,Purple Tooting Tout,-119.779059269,4.940185584,call,78,56
False,1/15/2016,Purple Tooting Tout,-138.548931273,4.547160133,call,79,96
False,11/3/2012,Purple Tooting Tout,-125.273580148,1.477337587,call,81,52
False,6/28/1995,Purple Tooting Tout,-112.112224907,4.393927703,call,118,81
False,5/22/2016,Purple Tooting Tout,-137.425058734,6.025574186,call,123,64
False,11/14/2016,Purple Tooting Tout,-133.018777541,5.806284761,call,124,82
,,Purple Tooting Tout,-129.916978869,5.603179701,call,125,74
False,11/29/2015,Queenscoat,-117.813766372,6.59488436,call,25,104
False,8/23/2014,Queenscoat,-133.236019925,4.756485148,call,27,157
True,11/29/2017,Queenscoat,-133.383147725,6.298387625,call,29,100
False,11/5/2014,Queenscoat,-111.586984209,6.242525243,call,30,140
True,5/5/2017,Queenscoat,-69.78611462,6.732051317,call,31,107
False,3/1/2010,Queenscoat,-119.191674542,6.65559102,call,31,111
False,10/29/2014,Queenscoat,-128.871424339,3.360798044,call,33,101
True,6/19/2017,Queenscoat,-147.797431182,7.040603055,call,36,96
False,5/12/2016,Queenscoat,-147.706612821,6.327342853,call,36,115
False,1/6/2011,Queenscoat,-118.235330623,6.328637808,call,36,147
True,11/19/2017,Queenscoat,-139.397077959,0.786959566,call,37,125
True,7/31/2017,Queenscoat,-149.960316557,5.8288721,call,38,108
False,9/15/2010,Queenscoat,-132.544878199,6.304258855,call,39,115
False,6/6/2015,Queenscoat,-129.990235842,1.854003925,call,40,121
False,10/7/2014,Queenscoat,-121.677592969,6.56752,call,40,125
False,5/22/2007,Queenscoat,-133.029500982,3.556451613,call,41,107
False,5/15/2014,Queenscoat,-121.141478685,2.715820313,call,41,108
False,8/26/2014,Queenscoat,-119.252477797,4.700221673,call,42,106
False,6/3/2016,Queenscoat,-122.328308437,5.765989634,call,42,109
False,5/15/2010,Queenscoat,-126.509700879,5.592606597,call,42,110
False,6/6/2014,Queenscoat,-118.152433098,6.287919524,call,44,101
False,11/16/2014,Queenscoat,-114.675280489,6.289306641,call,44,106
False,4/1/2012,Queenscoat,-132.847835252,0.984508111,call,45,103
False,5/10/2011,Queenscoat,-122.963137772,5.800365087,call,45,108
False,5/1/2013,Queenscoat,-141.250865785,6.339193138,call,45,114
True,4/12/2017,Queenscoat,-124.704243495,5.918809032,call,46,97
False,5/7/2016,Queenscoat,-43.16027887,20.59290137,call,46,103
False,5/29/2013,Queenscoat,-133.879504079,6.436590393,call,46,106
False,10/6/2012,Queenscoat,-136.252530323,5.818711337,call,46,116
True,2/25/2017,Queenscoat,-133.784545154,0.509320088,call,47,99
True,4/28/2017,Queenscoat,-132.229808958,6.811189296,call,47,112
False,7/4/2015,Queenscoat,-131.873340905,5.787520661,call,49,154
False,10/21/2016,Queenscoat,-141.457293276,7.104584438,call,50,141
True,2/4/2017,Queenscoat,-124.01612724,5.808467846,call,51,94
False,5/26/2009,Queenscoat,-124.092364863,6.810969178,call,51,99
False,5/7/2014,Queenscoat,-103.629694197,1.226056627,call,52,93
False,12/24/2015,Queenscoat,-129.881665992,6.210286632,call,52,98
False,6/15/2014,Queenscoat,-112.662212233,6.023148148,call,52,125
False,7/5/2015,Queenscoat,-146.341569209,6.10800937,call,52,144
False,7/16/2014,Queenscoat,-135.920727678,5.819071803,call,53,153
False,9/10/2015,Queenscoat,-135.496983708,0.674897975,call,54,156
False,4/18/2007,Queenscoat,-134.189011002,6.051927835,call,55,38
True,10/1/2017,Queenscoat,-132.38625401,6.030542367,call,55,161
False,4/3/2014,Queenscoat,-117.106412321,6.160924483,call,57,130
False,10/1/2014,Queenscoat,-118.041683472,6.331016542,call,57,151
True,3/5/2017,Queenscoat,-127.581990241,6.150572627,call,57,155
False,3/17/2016,Queenscoat,-133.574800404,5.946214674,call,59,91
False,10/12/2016,Queenscoat,-143.298517224,5.869348545,call,59,135
False,1/7/2007,Queenscoat,-132.619285657,6.551635893,call,60,143
True,2/23/2017,Queenscoat,-129.455132945,6.250094038,call,61,149
False,11/1/2014,Queenscoat,-121.307382069,1.324260355,call,62,153
False,9/26/2016,Queenscoat,-154.059193294,5.647832687,call,63,146
,,Queenscoat,-111.037820444,0.551212349,call,63,156
False,7/13/2014,Queenscoat,-127.130543117,5.96862349,call,63,157
False,7/28/2014,Queenscoat,-118.682661741,6.105078125,call,63,159
False,11/16/2014,Queenscoat,-120.113909512,7.235335578,call,65,163
False,10/4/2014,Queenscoat,-119.492136109,6.550281357,call,66,135
False,4/19/2013,Queenscoat,-129.635909505,5.909884506,call,66,164
False,4/30/2014,Queenscoat,-124.861662103,6.309073724,call,67,93
False,12/18/2014,Queenscoat,-136.924861381,6.362909578,call,67,105
False,3/12/2013,Queenscoat,-130.516065592,6.548808864,call,68,104
False,4/6/2008,Queenscoat,-114.986731882,6.303578749,call,68,160
False,4/5/2015,Queenscoat,-138.731943834,0.692986063,call,69,94
False,3/13/2015,Queenscoat,-137.263324905,5.607107148,call,70,94
False,6/3/2016,Queenscoat,-114.883312732,6.744435299,call,70,114
False,10/30/2009,Queenscoat,-124.40175601,6.330986121,call,71,97
False,3/30/2010,Queenscoat,-139.644320418,6.161368824,call,71,135
False,9/12/2010,Queenscoat,-137.373898661,0.93003485,call,71,160
False,12/23/2014,Queenscoat,-133.837167652,6.329315108,call,72,95
False,1/15/2016,Queenscoat,-123.990733559,1.190226566,call,74,93
True,10/17/2017,Queenscoat,-126.197067861,0.642343755,call,99,44
False,4/9/2016,Queenscoat,-148.522344199,5.970749599,call,105,96
False,11/5/2014,Queenscoat,-119.992129999,6.260125555,call,134,108
False,8/18/2010,Scrawny Jay,-129.977357186,1.474313486,call,46,80
False,11/19/2004,Scrawny Jay,-124.759741659,2.38375459,call,46,85
False,8/5/2007,Scrawny Jay,-137.63200193,2.238741216,call,46,90
False,3/30/2011,Scrawny Jay,-114.325572376,1.776228733,call,48,78
False,11/4/2016,Scrawny Jay,-116.764759209,2.23280901,call,48,98
False,11/23/2011,Scrawny Jay,-130.463430756,1.391480013,call,49,75
False,3/29/2007,Scrawny Jay,-126.962689958,1.722605041,call,50,60
False,7/22/2011,Scrawny Jay,-147.36450352,1.370398948,call,51,53
False,1/18/2005,Scrawny Jay,-107.14973354,1.542846227,call,51,181
True,5/26/2017,Scrawny Jay,-124.616915878,0.563769979,call,52,67
False,5/2/2016,Scrawny Jay,-127.886788924,1.808649178,call,52,81
False,8/28/2015,Scrawny Jay,-134.195910657,0.833246587,call,53,85
False,10/10/2013,Scrawny Jay,-116.343198391,1.846058183,call,57,80
False,2/8/2012,Scrawny Jay,-128.143660838,2.020168088,call,58,89
False,2/21/2000,Scrawny Jay,-120.505952351,5.629418973,call,58,174
False,3/13/2008,Scrawny Jay,-125.256827357,2.37881564,call,59,82
False,10/10/2013,Scrawny Jay,-113.803425545,1.590052061,call,60,85
False,7/16/2004,Scrawny Jay,-125.300511862,6.121011094,call,60,159
False,5/17/2011,Scrawny Jay,-118.637630788,11.031950879,call,65,155
False,12/13/2016,Scrawny Jay,-120.062498163,6.050429367,call,65,161
False,1/18/2005,Scrawny Jay,-108.559622525,1.490485207,call,66,85
False,7/9/2007,Scrawny Jay,-135.479502687,3.003333333,call,67,81
False,7/22/2007,Scrawny Jay,-116.938606567,2.704910062,call,68,85
False,3/9/2013,Scrawny Jay,-126.840382593,4.773073536,call,70,140
False,5/17/2011,Scrawny Jay,-108.522966085,11.03577457,call,71,138
False,12/26/2009,Scrawny Jay,-127.404300751,1.261511623,call,72,155
False,9/12/2015,Scrawny Jay,-132.672336465,2.596068994,call,77,151
False,11/19/2002,Scrawny Jay,-121.36242699,1.597053726,call,80,179
False,10/8/2014,Vermillion Trillian,-135.465551587,5.701491613,call,48,83
True,12/29/2017,Vermillion Trillian,-119.226068458,2.25716218,call,64,128
False,1/24/2015,Vermillion Trillian,-136.23747691,3.400027048,call,72,98
False,6/3/2014,Vermillion Trillian,-144.565576339,2.09722366,call,74,71
False,10/10/2014,Vermillion Trillian,-138.201404686,2.157720554,call,74,86
False,2/27/2016,Vermillion Trillian,-151.030566516,2.404984577,call,79,81
False,2/17/2014,Vermillion Trillian,-130.760421068,2.328084186,call,80,145
False,11/4/2013,Vermillion Trillian,-137.22552663,2.408474237,call,82,153
False,10/8/2014,Vermillion Trillian,-136.395054182,2.326982268,call,85,152
False,2/9/2011,Vermillion Trillian,-117.891777132,2.226269316,call,89,146
False,7/26/2013,Vermillion Trillian,-129.444101207,2.353112153,call,89,151
False,8/16/2013,Vermillion Trillian,-134.668330363,2.316928217,call,90,130
False,10/12/2013,Vermillion Trillian,-123.247190737,2.308124339,call,95,158
False,7/30/2007,Bent-beak Riffraff,-133.750066629,3.185297273,call,70,153
False,3/16/2016,Lesser Birchbeere,-126.787012105,0.62503313,call,50,100
False,9/18/2015,Lesser Birchbeere,-123.817812137,3.807049926,call,60,77
False,7/20/2006,Lesser Birchbeere,-124.837097965,2.642375077,call,64,60
False,6/20/1991,Lesser Birchbeere,-109.376943091,4.453327205,call,68,67
False,7/10/1993,Lesser Birchbeere,-124.750147346,4.7134638,call,76,53
False,4/7/2015,Lesser Birchbeere,-127.420398803,4.688634216,call,76,57
False,4/5/2012,Lesser Birchbeere,-123.423654962,4.068868832,call,81,51
False,5/29/2007,Lesser Birchbeere,-115.393668988,4.506524083,call,81,52
False,4/3/2015,Lesser Birchbeere,-119.035784725,4.750255129,call,82,53
False,5/12/2013,Lesser Birchbeere,-125.745408318,3.974577532,call,84,55
False,7/7/2015,Lesser Birchbeere,-147.938686507,4.808585055,call,121,79
False,6/4/2013,Lesser Birchbeere,-128.515813219,0.521872685,call,137,94
False,3/31/2015,Lesser Birchbeere,-127.083197261,0.75970977,call,152,95
False,5/3/2008,Lesser Birchbeere,-125.517930832,4.314094252,call,161,93
False,5/25/2016,Orange Pine Plover,-132.17865406,2.555569744,call,48,28
False,3/22/2012,Orange Pine Plover,-126.987747288,2.769655938,call,48,55
False,4/3/2015,Orange Pine Plover,-133.554093888,1.002948928,call,53,158
False,2/13/2016,Orange Pine Plover,-145.338190966,1.979593275,call,54,17
False,2/20/2016,Orange Pine Plover,-140.040524509,0.697052976,call,55,34
True,1/23/2018,Orange Pine Plover,-157.229000481,0.500367082,call,61,40
False,2/9/2007,Orange Pine Plover,-123.560504421,0.753883903,call,61,40
False,7/11/2016,Orange Pine Plover,-128.62997876,2.616992228,call,61,41
True,10/19/2017,Orange Pine Plover,-132.955653063,2.801778775,call,65,58
False,1/21/2013,Orange Pine Plover,-133.897113246,0.8777456,call,67,35
False,6/9/2013,Orange Pine Plover,-123.4626158,2.806203182,call,70,32
False,12/26/2012,Orange Pine Plover,-129.416321196,0.906284963,call,105,77
False,7/10/2014,Orange Pine Plover,-151.678551464,0.676674582,call,116,95
False,4/22/2011,Orange Pine Plover,-118.989392212,6.971030636,call,119,73
False,3/22/2016,Orange Pine Plover,-143.783357083,2.849913272,call,119,77
False,10/22/2015,Orange Pine Plover,-163.895644668,6.42144791,call,120,87
False,8/9/2013,Orange Pine Plover,-145.275836277,6.544464013,call,121,69
False,5/20/2015,Orange Pine Plover,-137.345485226,7.899917899,call,128,80
False,6/8/2011,Ordinary Snape,-133.888449158,4.367212423,call,124,110
False,4/14/2013,Ordinary Snape,-129.056468301,5.854403484,call,129,108
True,5/21/2017,Ordinary Snape,-129.737232602,3.609667969,call,137,104
True,2/15/2017,Ordinary Snape,-133.400667279,5.360365211,call,145,122
False,5/5/2013,Ordinary Snape,-123.750505755,1.182647894,call,145,134
True,7/23/2017,Pinkfinch,-132.743889472,5.649494137,call,30,109
False,2/25/2015,Pinkfinch,-116.851480282,0.635457264,call,30,121
False,12/29/2015,Pinkfinch,-154.230595701,1.013623862,call,49,53
False,5/15/2012,Pinkfinch,-133.158093712,2.586820012,call,58,158
False,7/2/2014,Pinkfinch,-121.458610719,3.431890216,call,61,41
False,1/29/2014,Pinkfinch,-134.20729887,0.753285888,call,68,89
False,12/20/2012,Pinkfinch,-148.869400245,0.526138844,call,68,96
False,10/29/2012,Pinkfinch,-118.333416905,0.619538626,call,120,73
False,5/28/2013,Pinkfinch,-132.836831388,2.568283,call,120,77
False,6/19/2014,Pinkfinch,-134.109699867,2.990987314,call,146,103
False,9/30/2010,Purple Tooting Tout,-49.77578016,22.562146386,call,12,95
False,12/24/2016,Purple Tooting Tout,-138.075983964,5.99098993,call,45,115
False,10/26/2016,Purple Tooting Tout,-159.045074046,4.519591435,call,60,47
False,4/9/2013,Purple Tooting Tout,-123.583069018,1.056927215,call,64,95
False,10/22/2016,Purple Tooting Tout,-123.76668087,2.9798272,call,129,70
False,8/19/2010,Qax,-151.284250455,0.527836238,call,59,75
False,3/29/2014,Qax,-126.833792306,1.229807878,call,80,91
False,10/20/2015,Queenscoat,-136.123480483,0.550754458,call,30,104
False,5/7/2016,Queenscoat,-120.321837385,6.26283284,call,33,95
True,11/23/2017,Queenscoat,-148.741983628,6.162244944,call,34,103
False,5/1/2016,Queenscoat,-136.55936864,1.001141931,call,36,107
False,12/27/2013,Queenscoat,-114.919439721,6.261344084,call,37,117
False,5/15/2015,Queenscoat,-121.334966021,1.751206733,call,38,110
False,11/14/2015,Queenscoat,-145.510866165,6.355833186,call,39,111
False,10/5/2013,Queenscoat,-144.817082688,6.331155061,call,39,155
